customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0847,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,75.55,4004.15,Yes
CUST0848,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,45.45,636.3,No
CUST0849,Female,0,No,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.84,2210.4,Yes
CUST0850,Male,1,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.48,4320.64,No
CUST0851,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,38.86,2409.32,Yes
CUST0852,Male,0,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,64.27,4434.63,Yes
CUST0853,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,115.45,7273.35,Yes
CUST0854,Male,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,81.27,162.54,No
CUST0855,Male,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.77,3767.58,Yes
CUST0856,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,56.03,896.48,Yes
CUST0857,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.04,3962.2,Yes
CUST0858,Female,1,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,93.43,4017.49,No
CUST0859,Male,1,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,102.25,6237.25,No
CUST0860,Female,0,Yes,No,38,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,84.98,3229.24,No
CUST0861,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer,99.03,4456.35,Yes
CUST0862,Female,1,Yes,No,51,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card,28.84,1470.84,Yes
CUST0863,Female,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card,21.44,900.48,Yes
CUST0864,Female,1,No,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,93.44,2242.56,Yes
CUST0865,Male,1,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card,46.17,1385.1,No
CUST0866,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,107.77,3987.49,No
CUST0867,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,73.59,3900.27,Yes
CUST0868,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,67.85,4274.55,No
CUST0869,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,97.28,1070.08,No
CUST0870,Male,1,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,94.11,2164.53,No
CUST0871,Female,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,90.43,4521.5,No
CUST0872,Female,0,Yes,No,55,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.99,4894.45,No
CUST0873,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.54,3934.7,No
CUST0874,Female,1,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,112.65,450.6,Yes
CUST0875,Male,1,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,109.06,5889.24,Yes
CUST0876,Female,1,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,52.94,3229.34,No
CUST0877,Female,1,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,100.47,502.35,No
CUST0878,Male,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.11,1963.98,No
CUST0879,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,81.83,3600.52,Yes
CUST0880,Male,1,No,Yes,31,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,75.56,2342.36,Yes
CUST0881,Female,0,Yes,Yes,21,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.19,1830.99,No
CUST0882,Male,1,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,36.31,1706.57,Yes
CUST0883,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,28.73,861.9,No
CUST0884,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,102.02,5611.1,Yes
CUST0885,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,77.33,5258.44,Yes
CUST0886,Male,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.25,2225.25,Yes
CUST0887,Female,1,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,61.63,2526.83,Yes
CUST0888,Female,1,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,49.82,2241.9,No
CUST0889,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.55,3226.5,No
CUST0890,Male,0,No,No,45,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card,70.72,3182.4,No
CUST0891,Male,1,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,77.75,3498.75,Yes
CUST0892,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,43.53,1958.85,Yes
CUST0893,Male,0,Yes,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.91,5495.05,Yes
CUST0894,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,113.01,6667.59,Yes
CUST0895,Female,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.25,496.25,Yes
CUST0896,Female,1,No,No,32,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,69.29,2217.28,No
CUST0897,Female,1,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.51,621.06,No
CUST0898,Male,1,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,38.8,1008.8,Yes
CUST0899,Male,1,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.34,1159.58,No
CUST0900,Male,1,Yes,No,13,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,63.82,829.66,No
CUST0901,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,38.15,2632.35,No
CUST0902,Female,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,45.92,1148,Yes
CUST0903,Male,1,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.51,1020.63,No
CUST0904,Male,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.39,1207.8,Yes
CUST0905,Female,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,106.59,7674.48,Yes
CUST0906,Female,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,42.56,2553.6,Yes
CUST0907,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,119.68,2513.28,No
CUST0908,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,55.94,3412.34,No
CUST0909,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,71.54,1860.04,Yes
CUST0910,Male,1,Yes,Yes,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,33.23,1794.42,No
CUST0911,Male,0,No,No,42,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,77.93,3273.06,Yes
CUST0912,Male,1,No,No,11,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,116.13,1277.43,No
CUST0913,Female,1,Yes,No,37,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.94,3512.78,No
CUST0914,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,44.41,488.51,No
CUST0915,Female,1,No,Yes,27,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.26,1735.02,Yes
CUST0916,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,62.54,2126.36,No
CUST0917,Female,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.79,1132.02,No
CUST0918,Female,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,108.59,6623.99,Yes
CUST0919,Female,0,No,No,53,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,58.15,3081.95,No
CUST0920,Male,1,No,Yes,65,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.43,4512.95,Yes
CUST0921,Male,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.12,147.36,Yes
CUST0922,Male,1,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.24,2361.08,Yes
CUST0923,Male,0,No,Yes,28,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,110.21,3085.88,No
CUST0924,Male,1,Yes,No,14,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,23.74,332.36,No
CUST0925,Male,1,No,No,52,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,59.99,3119.48,No
CUST0926,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,93.07,2792.1,No
CUST0927,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card,50.89,2951.62,Yes
CUST0928,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,64.6,3488.4,No
CUST0929,Male,0,No,Yes,69,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer,76.45,5275.05,No
CUST0930,Male,1,No,No,15,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,119.51,1792.65,Yes
CUST0931,Female,0,Yes,Yes,38,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.83,3641.54,Yes
CUST0932,Male,1,No,No,14,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,116.71,1633.94,Yes
CUST0933,Male,0,Yes,No,57,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,89.31,5090.67,Yes
CUST0934,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,46.91,2767.69,Yes
CUST0935,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.75,390,No
CUST0936,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,102.25,7362,No
CUST0937,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,62.77,1192.63,No
CUST0938,Female,0,Yes,No,32,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,57.02,1824.64,Yes
CUST0939,Female,1,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,114.51,3320.79,No
CUST0940,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,21.32,874.12,No
CUST0941,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,72.5,3262.5,No
CUST0942,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,97.51,1267.63,No
CUST0943,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,93.62,2527.74,No
CUST0944,Male,1,No,No,19,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,56.76,1078.44,Yes
CUST0945,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,73.56,1912.56,Yes
CUST0946,Male,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,20.56,1089.68,Yes
CUST0947,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,73.48,3747.48,No
CUST0948,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.04,2924.48,No
CUST0949,Male,1,No,No,9,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,107.48,967.32,No
CUST0950,Male,0,No,Yes,52,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,41.07,2135.64,No
CUST0951,Female,1,No,Yes,54,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,102.51,5535.54,No
CUST0952,Male,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,91.81,275.43,No
CUST0953,Female,1,Yes,No,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,86.6,5975.4,Yes
CUST0954,Male,1,Yes,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,59.44,475.52,Yes
CUST0955,Male,0,No,Yes,14,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,56.74,794.36,No
CUST0956,Female,0,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.33,270.99,Yes
CUST0957,Male,1,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,119.02,2856.48,Yes
CUST0958,Female,1,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,60.54,787.02,No
CUST0959,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,111.86,4809.98,Yes
CUST0960,Male,1,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,78.65,2280.85,Yes
CUST0961,Male,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,106.82,7691.04,No
CUST0962,Female,1,No,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,41.72,2127.72,No
CUST0963,Male,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,96.22,4041.24,Yes
CUST0964,Male,1,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,103.49,3208.19,No
CUST0965,Male,1,No,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,103.22,6502.86,No
CUST0966,Male,1,Yes,No,26,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,98.47,2560.22,No
CUST0967,Female,0,Yes,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,50.42,907.56,No
CUST0968,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,72.2,4115.4,Yes
CUST0969,Male,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.97,349.79,Yes
CUST0970,Female,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,54.3,2606.4,Yes
